0.000000,0.000000.1,0.000000.2,0.000000.3,417.521250,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.035568
1.520136093252731,0.014801,0.03088,0.0,415.237064,0.11141,0.096768,0.001876,0.000557,0.01018,0.037531
1.5295300273366095,0.01499,0.032035,0.0,415.213847,0.140572,0.093576,0.001741,0.000461,0.01204,0.037531
1.5387166382292727,0.01623,0.033219,0.0,415.187904,0.17351,0.091252,0.001353,0.000332,0.014262,0.037566
1.5477079549213368,0.01629,0.033371,0.0,415.158716,0.208736,0.089806,0.001009,0.000236,0.016509,0.037566
1.5567672000310009,0.015362,0.033833,0.0,415.135503,0.238955,0.088787,0.000756,0.000183,0.018569,0.03766
1.5659460274591472,0.013837,0.033868,0.0,415.116803,0.25992,0.088997,0.000525,0.000192,0.02107,0.03766
1.5754404389940584,0.014393,0.033123,0.0,415.098195,0.275444,0.089869,0.000443,0.000281,0.024357,0.037686
1.5846136057207383,0.014051,0.031498,0.0,415.077945,0.281268,0.089492,0.000432,0.000281,0.027795,0.037686
1.5936374714462358,0.016705,0.029488,0.0,415.05837,0.275055,0.089438,0.000477,0.000389,0.030906,0.037837
1.6031219767535803,0.01522,0.028002,0.0,415.036255,0.254447,0.089375,0.000618,0.000405,0.033667,0.037837
1.6124472748321759,0.01449,0.02706,0.0,415.010427,0.229217,0.088493,0.000736,0.000613,0.035658,0.037912
1.6213366988978406,0.030237,0.02704,0.0,414.981804,0.198003,0.088846,0.000793,0.000819,0.037568,0.037912
1.6304129261119042,0.012577,0.026293,0.0,414.946536,0.164508,0.088853,0.000755,0.000939,0.039031,0.038047
1.6389818129570213,0.01475,0.026083,0.0,414.935649,0.137728,0.08609,0.000686,0.001098,0.040244,0.038047
1.6478705294350027,0.016876,0.026454,0.0,414.901545,0.115688,0.079918,0.000473,0.001196,0.040554,0.038158
1.6570974728256154,0.01521,0.027696,0.0,414.873791,0.098435,0.071989,0.000375,0.001041,0.040372,0.038158
1.665975575488347,0.015055,0.029757,0.0,414.849925,0.086136,0.064819,0.00038,0.000766,0.039893,0.038442
1.6748027318378789,0.018267,0.031619,0.0,414.83033,0.076681,0.060765,0.000458,0.000609,0.040194,0.038442
1.6842681322777735,0.015665,0.032837,0.0,414.804846,0.068834,0.058709,0.000616,0.000365,0.039968,0.038556
1.693184444675405,0.017527,0.033864,0.0,414.785402,0.064021,0.05949,0.000907,0.000293,0.039846,0.038556
1.7049749782427193,0.01622,0.035738,0.0,414.769574,0.06051,0.059241,0.001203,0.000216,0.039488,0.03849
1.7153220329360426,0.015485,0.037627,0.0,414.746871,0.057898,0.059587,0.001717,0.000218,0.039907,0.03849
1.72716422040424,0.015278,0.040089,0.0,414.726533,0.056404,0.061232,0.002121,0.000284,0.04055,0.038391
1.7378756827544775,0.01781,0.041734,0.0,414.708672,0.054656,0.063743,0.00275,0.000396,0.041013,0.038391
1.749949958982807,0.014404,0.044489,0.0,414.691189,0.051123,0.069928,0.003418,0.00047,0.040822,0.038253
1.7590785476854371,0.015693,0.047253,0.0,414.671151,0.04635,0.077224,0.00399,0.000502,0.040043,0.038253
1.770225176460922,0.017743,0.050921,0.0,414.650782,0.04078,0.088528,0.004354,0.000531,0.038546,0.038116
1.7793481044620854,0.015273,0.052965,0.0,414.633184,0.034685,0.100724,0.004282,0.000504,0.036711,0.038116
1.7886019361846648,0.016526,0.054176,0.0,414.614006,0.027384,0.115003,0.00442,0.00038,0.035478,0.037999
1.7974099876667469,0.019038,0.054797,0.0,414.600818,0.019186,0.129398,0.003926,0.000277,0.034928,0.037999
1.806463572074944,0.01619,0.055532,0.0,414.588618,0.011446,0.144906,0.003086,0.000177,0.034052,0.037996
1.8159141131734888,0.018669,0.057173,0.0,414.566057,0.005128,0.160194,0.002358,0.000132,0.033156,0.037996
1.825107799942985,0.019263,0.058085,0.0,414.530761,0.001855,0.176607,0.001627,9.9e-05,0.031826,0.038017
1.834764956645062,0.020118,0.05799,0.0,414.530599,0.001075,0.190693,0.0012,8.8e-05,0.029914,0.038017
1.843764056801643,0.01736,0.055961,0.0,414.511051,0.002743,0.208284,0.001061,8.6e-05,0.027782,0.03804
1.8526350835875411,0.018712,0.053569,0.0,414.49542,0.005823,0.228449,0.000917,0.000134,0.02559,0.03804
1.862044584600453,0.019668,0.051595,0.0,414.478746,0.009884,0.248653,0.000949,0.000192,0.023911,0.038012
1.8715177685048645,0.019756,0.049735,0.0,414.455045,0.014864,0.263785,0.000968,0.000265,0.022832,0.038012
1.8827917630633486,0.019574,0.047722,0.0,414.443633,0.02092,0.274975,0.0011,0.000268,0.022556,0.038089
1.8927029437437408,0.018385,0.045528,0.0,414.428863,0.029266,0.28825,0.001344,0.000273,0.022835,0.038089
1.9039861369421083,0.020732,0.043254,0.0,414.419377,0.040833,0.300534,0.001581,0.000184,0.023363,0.038064
1.9154929278484079,0.025662,0.041973,0.0,414.406717,0.057079,0.313963,0.00192,0.000182,0.024282,0.038064
1.9270060870438572,0.022585,0.040665,0.0,414.394571,0.073276,0.326344,0.002125,0.000341,0.024714,0.038079
1.9375385297102123,0.022161,0.039689,0.0,414.389718,0.091408,0.346578,0.002359,0.000648,0.024766,0.038079
1.9498632919784407,0.021423,0.038296,0.0,414.380718,0.108886,0.365117,0.00225,0.000859,0.025209,0.037954
1.961109690617275,0.020188,0.03692,0.0,414.366529,0.122121,0.382352,0.001973,0.000968,0.025351,0.037954
1.9724671805223921,0.018453,0.036112,0.0,414.358212,0.137986,0.394304,0.001711,0.00083,0.025632,0.037898
1.984036946732508,0.019071,0.034786,0.78325,414.345069,0.15385,0.411521,0.001358,0.0005,0.025735,0.037898
1.9951354595455266,0.022545,0.03427,0.784441,414.326013,0.165311,0.424736,0.000963,0.000236,0.025256,0.037829
2.00712553283954,0.021812,0.033365,0.785523,414.311288,0.17976,0.421962,0.00077,5.4e-05,0.02452,0.037829
2.0184143867393742,0.023507,0.031827,0.78666,414.296235,0.190062,0.412907,0.000723,3.1e-05,0.023405,0.037858
2.030291953591738,0.023603,0.029821,0.787084,414.2803,0.198492,0.412597,0.000799,4.2e-05,0.021794,0.037858
2.042089563035886,0.028011,0.026931,0.788467,414.270725,0.207954,0.408188,0.000904,5.3e-05,0.02009,0.037969
2.0544263542947307,0.028447,0.024489,0.789577,414.255679,0.213172,0.398626,0.001221,4.5e-05,0.018312,0.037969
2.066450391797544,0.026216,0.023071,0.790486,414.245332,0.215243,0.380686,0.001931,4.9e-05,0.016986,0.038058
2.0756299268133738,0.025444,0.023013,0.790422,414.23089,0.214371,0.371944,0.002724,6e-05,0.015968,0.038058
2.085105941068518,0.025883,0.024247,0.790359,414.214839,0.212765,0.37184,0.003075,7.1e-05,0.015704,0.038089
2.094334299634498,0.026493,0.025933,0.790532,414.196225,0.211286,0.364238,0.002984,0.000126,0.015727,0.038089
2.1038287111694087,0.030841,0.027668,0.78967,414.170251,0.213293,0.359091,0.002505,0.000222,0.015906,0.038084
2.1129884337301057,0.103696,0.029485,0.788186,414.178027,0.219287,0.353433,0.00164,0.000347,0.015897,0.038084
2.1222429730403682,0.033017,0.031912,0.786643,414.146339,0.225914,0.351314,0.001004,0.000545,0.016052,0.038165
2.1336400878557518,0.032342,0.034467,0.785084,414.128642,0.230698,0.342767,0.00076,0.000887,0.016229,0.038165
2.1429158547965144,0.032928,0.036426,0.783181,414.112454,0.242842,0.329262,0.001017,0.001385,0.016654,0.038297
2.152480317512075,0.030356,0.037761,0.78024,414.077512,0.252226,0.321453,0.001598,0.001906,0.017912,0.038297
2.1617872183109044,0.027092,0.038932,0.777676,414.063501,0.266489,0.302047,0.002813,0.002312,0.019595,0.038278
2.1708103764487183,0.027428,0.039854,0.773717,414.03903,0.276075,0.279796,0.004932,0.002669,0.022207,0.038278
2.1799368423882983,0.028165,0.039997,0.770386,414.028716,0.27555,0.264105,0.008059,0.002843,0.025154,0.038235
2.188911176975963,0.024861,0.040135,0.766613,414.011316,0.262875,0.252669,0.01125,0.002799,0.028571,0.038235
2.197995187654543,0.023323,0.039542,0.763208,413.976327,0.239373,0.246481,0.013493,0.002811,0.033029,0.038335
2.206575395902593,0.02219,0.038528,0.760152,413.960267,0.212466,0.228914,0.01449,0.00276,0.037552,0.038335
2.215933243014622,0.024673,0.037474,0.7564,413.943015,0.186489,0.208351,0.013936,0.002724,0.042073,0.038469
2.225028575096135,0.019317,0.036614,0.752752,413.919365,0.159605,0.190306,0.011967,0.002685,0.044633,0.038469
2.2341430120450987,0.020894,0.036526,0.748151,413.911104,0.137774,0.172367,0.009535,0.002648,0.045436,0.038626
2.243091873476163,0.019805,0.036031,0.743998,413.893337,0.120801,0.152478,0.007533,0.002816,0.045436,0.038626
2.2522813147195597,0.015544,0.035327,0.738531,413.87464,0.107471,0.129148,0.005954,0.003078,0.044743,0.038618
2.2633416177976784,0.015405,0.034454,0.732999,413.858456,0.099984,0.108978,0.00503,0.002998,0.044162,0.038618
2.2735726281109354,0.015677,0.03284,0.727387,413.837409,0.091783,0.096039,0.004337,0.002765,0.043193,0.038614
2.2827571162405484,0.013083,0.030372,0.720836,413.826565,0.083543,0.08506,0.004021,0.002589,0.042039,0.038614
2.293692883886401,0.015157,0.02714,0.715026,413.812463,0.073326,0.080181,0.003905,0.00217,0.041472,0.03852
2.3044680291281385,0.013875,0.024771,0.7087,413.785468,0.061496,0.07481,0.003837,0.001714,0.041441,0.03852
2.3161863887517535,0.010877,0.023129,0.702899,413.768475,0.049489,0.071887,0.003792,0.001283,0.042608,0.038425
2.3268532730779414,0.011377,0.02148,0.696699,413.755267,0.038875,0.071426,0.003688,0.000751,0.044557,0.038425
